play_rate_per_day,ad_rate_per_day,like_rate_per_day,skip_rate_per_day,artist_diversity_gini,avr_session_len
0.32687970293388713,0.08374603959463224,0.027014851482139435,0.020261138611604574,0.3005598507064784,90.14433148148149
0.37240156230522753,0.12143529205605245,0.10344487841811877,0.18799982251640715,0.33078538086793463,76.18463859649124
0.2438168615058702,0.048569095917504024,0.01845625644865153,0.008742437265150725,0.3294659201033703,74.0437303030303
0.22694685634567505,0.049147726851929634,0.023128342047966884,0.017346256535975164,0.23572515641733838,69.11171875000001
0.15553863925961006,0.06966834883503367,0.04374524229176533,0.08587029042457639,0.12703252032520318,70.5639625
0.4261328232049142,0.09992079992391091,0.03673558820732019,0.024980199980977728,0.3448275862068966,58.99851666666666
0.852719523333908,0.324033418866885,0.23307666971126817,0.39225098073359765,0.18347578347578342,110.06406666666666
0.4802332537474863,0.13003635021044535,0.027037260934845073,0.0373371698624051,0.3723442952025544,92.63114285714286
0.3083533018994623,0.10770650545220656,0.0929402909950492,0.15374235052452065,0.2910105796066722,62.04403596491229
0.23426458250056464,0.07979317657224473,0.076724208242543,0.11150584931249584,0.2537571598706969,63.8130361111111
0.48497462904173616,0.12902155225449963,0.02653634762681198,0.03202662644615239,0.4261283018867925,87.46532166666667
0.17969782249748287,0.035062989755606414,0.014609579064836006,0.007304789532418003,0.21854012018381042,63.94573611111111
0.3942534415721855,0.12300707377052189,0.12195573125966272,0.1934470219980857,0.32826540284360206,79.62416770833333
0.20599426199060147,0.06928897903320232,0.07022531658770505,0.10112445588629526,0.2482880755608028,83.64350740740741
0.24035369683183025,0.09156331307879248,0.08698514742485285,0.11216505852152078,0.19273809523809526,84.79153333333333
0.5126798372152964,0.2156130156512929,0.1102022079995497,0.22998721669471242,0.13509865005192112,98.3309
0.49763097469190193,0.15812573027593146,0.07906286513796573,0.01395227031846454,0.2608214461387113,88.4233375
0.4034438262428893,0.10302742102145383,0.029849065903411857,0.02888619280975341,0.3480767442581285,89.07000888888889
0.3672781923031401,0.09441332062029872,0.028012743480747976,0.029050252498553454,0.3386555309915664,64.36043529411764
0.7221116651027807,0.28096708423999106,0.23107573283288985,0.3807497870541935,0.2981818181818181,82.31853181818181
0.29384735530819567,0.10644470523919333,0.019489875607176244,0.01199376960441615,0.3163265306122449,90.30164285714285
2.920171352663558,1.1587981558188722,0.9270385246550978,1.5759654919136663,0.05918751681463541,104.360275
0.42789367260116173,0.12666504238691106,0.029803539385155543,0.03193236362695237,0.3825846842343308,71.73558981481482
0.15960512711114905,0.04407007241128743,0.008337581267000325,0.011910830381429035,0.1792439670804855,89.23173333333334
0.32577709353985995,0.1072177776207134,0.08934814801726117,0.15395373196820386,0.25560597616962566,87.86561851851853
0.20674209695420348,0.07485489717307367,0.05881456206455789,0.10693556739010525,0.15426497277676954,76.19650666666668
0.3425482706125519,0.12125602499559358,0.08791061812180534,0.18188403749339038,0.3059814831040626,61.98994537037035
0.20012800183020224,0.04751897760351834,0.01644887686275635,0.008224438431378175,0.3116949499079944,93.21274444444444
0.2414170010176726,0.06605937838792036,0.025222671748115048,0.013211875677584074,0.26898595258999114,63.77796166666667
0.41812311898492766,0.12415883009159423,0.027387977226086963,0.023736246929275368,0.2967118771508719,62.58539444444444
0.3889585964156276,0.1260656320398477,0.12760301779643118,0.2060096913821901,0.2900258624896306,74.42917272727273
0.4496515603135705,0.14058873074403624,0.02556158740800659,0.027885368081461737,0.3543760168437171,77.08176041666667
0.23297650443089093,0.055033819944304944,0.018344606648101648,0.012841224653671154,0.29033643521832486,73.06164393939395
0.3230718648339919,0.12167641662578917,0.11328493961711404,0.15943806316482717,0.09448522492000744,66.93255416666666
0.44169667355848213,0.10168556513576567,0.03336557606017311,0.03177673910492677,0.32733812949640284,79.37882424242424
0.9439182802909368,0.18300456454620204,0.08668637267977991,0.08668637267977991,0.1251214771622935,109.8724388888889
0.19543865542457986,0.0545410201184874,0.06590373264317227,0.08749288644007354,0.22064891222805705,83.19021904761905
0.15257127563610398,0.04829594336682428,0.035124322448599476,0.08012736058586756,0.18947085322396306,73.3184
0.9490469748870717,0.3404977696159723,0.3187638694277187,0.5723260382906769,0.2189344455811757,92.04500666666667
0.39239343962351986,0.09926158156484297,0.038774055298766784,0.018611546543408058,0.2895197029584382,77.08573939393939
0.5527561582601979,0.2007522365820619,0.1485016544579636,0.2942532782778167,0.2440298507462686,69.36787777777778
22.0,14.0,2.0,11.0,0.08181818181818179,77.14605
0.23344209529131596,0.07549616698782984,0.0576154958591333,0.11423762110000568,0.260685729773682,69.42429393939393
4.026875719036179,1.0201418488224985,1.288600230091577,1.8792086688835499,0.10686868686868678,75.63060555555556
0.051674120855639986,0.01514586300941172,0.012473063654809652,0.024946127309619304,0.10818120351588911,38.826933333333336
0.22687652245413692,0.05319114641269239,0.01302640320310834,0.017368537604144453,0.3221067583732058,75.91944074074075
0.10835831185546055,0.023144493794370214,0.008416179561589169,0.006312134671191877,0.13338481906443067,54.80071944444444
0.6620736381496722,0.24392186668672136,0.1568069142986066,0.1916528952538525,0.17543859649122817,87.39813333333332
0.33646187674087286,0.10612417617633266,0.021707217854249863,0.021707217854249863,0.3173963133640554,84.1660106060606
0.4695880806713207,0.12728761161054114,0.03268195433243624,0.020641234315222887,0.3103856927386339,73.9682717948718
0.3045114525916261,0.06968443899432196,0.023864533902165055,0.02195537118999185,0.32078856050827276,70.19942333333333
0.2884416348279925,0.08170872249393644,0.025595503431835514,0.0157510790349757,0.35711512129324974,78.25537777777778
0.18346701980370136,0.0494742525313352,0.0432899709649183,0.07214995160819716,0.11702903837735312,47.15711388888889
0.3031582096826517,0.07525203786448802,0.026875727808745718,0.013975378460547774,0.2978327192044059,90.83934666666667
0.6956545700565626,0.2308308346096776,0.2308308346096776,0.35415141748334095,0.2633872976338729,87.86987708333334
0.43718064452858546,0.13451712139341093,0.10088784104505819,0.21018300217720456,0.08919803600654674,59.9121
0.5089908441312357,0.13573089176832953,0.05301987959700373,0.023328747022681638,0.29866452991452985,76.69541818181818
0.4423485824354246,0.13546925337084878,0.1345476938241083,0.2156449339372695,0.35146857923497277,80.23795083333334
0.3517163687917376,0.1536911863627761,0.1004903910833536,0.1566467861005218,0.1855968193729105,70.21029722222222
0.1990186025160452,0.06601112063651003,0.021675293343331653,0.011822887278180903,0.3298420751166027,62.986683333333325
0.4317679466017221,0.15466314505136314,0.13533025191994275,0.2513276107084651,0.33546877484722515,83.1153125
0.4424573214220098,0.15058421443354114,0.13199357067631384,0.23238304696534126,0.27511396715548964,60.302319230769236
1.2133127722913422,0.5073853411400158,0.397084180022621,0.6838671989278473,0.09573283858998138,54.073144444444445
0.21276016978544385,0.05290861365034847,0.01801144294479948,0.010131436656449708,0.2523221634332746,92.9964142857143
0.2612053913609268,0.07211731343971715,0.017589588643833455,0.021107506372600143,0.3167728004684527,75.08742948717949
0.30136249334766624,0.10422119561606791,0.08915307094868459,0.16323801722998588,0.2602642276422764,85.88063333333335
0.3188800282970794,0.07545330247029483,0.022456340020921083,0.026049354424268454,0.30645539906103303,69.72315625
0.31806904664332214,0.10364047587254316,0.09649285684685054,0.16082142807808422,0.32165017608586277,64.71554351851852
0.16421074808232475,0.056691805885564495,0.056691805885564495,0.08992493347365403,0.15631469979296053,68.35992916666666
0.3402710714376405,0.10603347835167269,0.11085318191311236,0.17447326892411597,0.2999669957919635,82.15046222222223
0.23981589964272662,0.07288522440122083,0.058778406775178094,0.11520567727934906,0.25622305659852596,83.92896666666667
0.3266315925153216,0.12443108286297964,0.0897339539877257,0.14955658997954285,0.29290709290709294,64.65441
0.4588685430881559,0.11471713577203897,0.028138165378047298,0.023809216858347713,0.29107560942019006,94.45675833333333
0.15836863419017722,0.038963711586472174,0.016339620987875426,0.015082727065731164,0.2016520894071916,67.49237777777778
0.2862302775806178,0.06551045085471886,0.013102090170943773,0.020157061801451957,0.32496132866563543,67.09559285714285
0.13472288084041095,0.027658339775183702,0.007137636071015149,0.007137636071015149,0.23269114990969308,59.419118749999996
0.17396055826261883,0.05230186719006841,0.013643965353930889,0.0068219826769654445,0.278162245290273,63.36923125000001
0.12459700349410309,0.042294395681484534,0.04115130390630928,0.059440772309113404,0.1971924394827016,50.429809523809524
0.20889371608691693,0.04585471816542079,0.011888260265109094,0.015284906055140263,0.2543687505840575,90.03856
0.18098101495277688,0.0425837682241828,0.007452159439231989,0.013839724672859408,0.2497369679579149,67.982975
0.43263091339428045,0.1838681381925692,0.16223659252285516,0.15142081968799814,0.1071428571428572,73.07045833333333
0.2493993401736004,0.08791775301083755,0.06728399465115119,0.13636222915966642,0.2864053584718431,63.954367777777776
0.3529119405331021,0.1191358780143593,0.0989052572194681,0.17083635337908126,0.19996788524326936,101.29373000000001
0.29081826830778773,0.11436673472778168,0.09639481927055885,0.15684580762667202,0.2244536848624259,73.97216666666667
0.3805022187381327,0.09483641925996013,0.02775700075901272,0.01387850037950636,0.3244832826747721,72.09936111111112
0.2658809323798219,0.09265547643539247,0.07251298155813324,0.14704021260399242,0.18720862470862465,58.92486458333334
0.1646862964288514,0.04287690557910924,0.01754055228236287,0.011693701521575247,0.24826998295055658,77.35374047619045
0.4795963919005207,0.1849046330218875,0.1155653956386797,0.2600221401870293,0.12693025623621246,83.76837222222223
0.7458245784095681,0.29330180049814475,0.24302149184131994,0.3603422120405778,0.1507743698754933,97.00651666666668
0.4187234612744971,0.15808947007302443,0.1495440933123204,0.2734520563425287,0.1909237379162192,82.81049166666666
0.336476231078361,0.12017008252798607,0.10885995711358738,0.18237577230717886,0.2569327731092437,79.46504166666668
0.34044980050738033,0.08199314567193454,0.02584566548354458,0.031193044549105528,0.35728045045934986,70.83006274509805
0.29659128560054304,0.07692836470264086,0.01946380311753564,0.01297586874502376,0.314875,58.90123157894737
0.27138701617832023,0.08373651428550401,0.015133104991356146,0.021186346987898605,0.2668852595965081,91.80860909090909
0.5283882912685439,0.12945513136079326,0.026419414563427196,0.05019688767051167,0.29992248062015503,69.37949444444445
2.670789720563843,1.013058169869044,0.7060708456663033,1.5656353534339769,0.14096424010217112,97.37304999999999
0.4511717403349561,0.12804874226801416,0.03201218556700354,0.021007996778346073,0.4007709676763156,82.47892719298245
0.38861620385070766,0.1165848611552123,0.027112758408188907,0.022593965340157424,0.3595447798119744,75.58739166666666
0.20193836437360857,0.03406189278590988,0.019463938734805647,0.01703094639295494,0.1575124025513821,48.647593333333326
0.20885118680006448,0.07077734663779962,0.07077734663779962,0.08818161220447167,0.23933691756272402,72.18117407407406
0.2654338403108874,0.0846462246660704,0.019855287267349846,0.02194531750601825,0.30793381839928236,72.66502424242425
0.22265559215111994,0.0506858258555395,0.019912288728961947,0.014481664530154141,0.19093118766239203,87.83378666666667
0.40725655633260743,0.11312682120350206,0.023568087750729598,0.016026299670496125,0.37933030012771374,84.73146960784315
0.2409519695981295,0.06552202682054399,0.02219294456824877,0.01373848949463019,0.31770447244872746,83.56039444444444
0.36241029166316113,0.12406838813693805,0.13059830330204006,0.14692309121479505,0.1832867350108729,102.89804166666666
0.241566188975187,0.06397643360986688,0.013236503505489699,0.015442587423071317,0.3161525574061299,71.77356666666665
0.6516082018992286,0.34752437434625527,0.21720273396640954,0.33304419208182795,0.11282051282051286,53.50379999999999
0.37086231243517037,0.10062155763744932,0.0344988197614112,0.020124311527489863,0.32025193798449614,78.27278030303029
0.37327848059551066,0.1314092610259706,0.10093754832429624,0.18854372234160996,0.2694841716214045,84.27703333333334
0.2860418591963515,0.10444291569340466,0.09126993533567794,0.14113907526135766,0.288777499303815,72.5777488095238
0.40769295358038427,0.14533498808189624,0.1415600533265223,0.2208336831893748,0.2637584767866459,64.06926515151515
0.6086424865850164,0.2195460398038809,0.18476646914187997,0.3086686896252583,0.26207298136645973,103.77007592592592
0.24635571412905558,0.08481098355262569,0.0686565104949827,0.15750611231201914,0.12200504413619173,63.17530555555555
0.21521095499333837,0.07532383424766843,0.06456328649800151,0.11567588830891938,0.1542307692307694,67.04435000000001
0.16466968239457738,0.03544972329327708,0.00800477622751418,0.00571769730536727,0.2753684807256236,82.68457222222223
0.273228234876172,0.10066303390174758,0.09586955609690245,0.13421737853566343,0.22269766557314696,73.54036666666667
0.3725096753847427,0.14469384085192485,0.12006510198351211,0.17086187589961338,0.27998516634880266,81.32436666666666
0.39351796535968514,0.10289231204358741,0.029784616644196352,0.019856411096130903,0.391408322100961,84.75120833333334
0.36242610790846697,0.10935270497238228,0.0968552529755386,0.17496432795581165,0.33838030223466964,69.4421
0.21477160893783218,0.05743891866942023,0.01748141002982355,0.019978754319798342,0.24006001500375085,72.90045
0.29393517491759075,0.08808782844533478,0.02967168958158645,0.02225376718618984,0.3498597967052226,62.596222549019615
0.42569167311570666,0.11197541836304457,0.026837083739903247,0.029613333781962202,0.38813559322033897,83.32975877192982
0.6022766039710645,0.20840020898652753,0.2021482027169317,0.28134028213181217,0.26697259589586064,82.08956388888889
0.26003662721047116,0.0907764225898372,0.07564701882486434,0.135219046149445,0.2846603970741901,78.11584305555554
0.34150237221658203,0.1183616176432472,0.0950773649921166,0.1581388825889286,0.3014176417641765,62.68177894736842
0.311012483499252,0.0876227120694487,0.09725158152762989,0.14443304187271766,0.30679863651999884,74.42478444444446
0.1988334830331175,0.0477965103444994,0.015294883310239808,0.011471162482679856,0.1511936339522546,133.7116722222222
0.31523768629436005,0.08702880909966997,0.022240695658804547,0.012570827981063439,0.33151677326719753,69.62971444444445
0.3635446972862348,0.11592624275709017,0.10108768368418262,0.17991752875900394,0.336686333301093,70.77183859649125
0.1397067371492501,0.03463803400394631,0.04733864647205995,0.06696686574096286,0.17243457300275478,80.98401333333334
0.16051283490679738,0.04742424667700832,0.004864025300205982,0.01337606957556645,0.23508278662917848,65.58004761904762
0.6036516316744425,0.1961101747571793,0.16546795995137004,0.2819083762134452,0.24377018920166127,110.406425
0.176273963971981,0.056977442900034266,0.056977442900034266,0.09258834471255568,0.16148989898989896,52.062988888888896
0.2654694615981696,0.08058894369944433,0.01991020961986272,0.018962104399869256,0.34351446099912364,60.500310000000006
0.33395394961318414,0.09421605841042346,0.023320806537233528,0.018656645229786824,0.37393301761052666,74.646578125
0.2473807986360206,0.0675504763803156,0.020082574059012745,0.017344041232783734,0.3382455976458498,86.56547424242423
0.2667376551751808,0.069351790345547,0.01333688275875904,0.01600425931051085,0.3176296296296297,85.51875694444443
2.5675596139976573,1.0341559556379454,0.8915137548602977,1.2837798069988287,0.15960451977401124,113.07985
0.12338263244353809,0.022620149281315314,0.009253697433265356,0.011310074640657657,0.20238095238095233,79.75393
0.39330845314416113,0.11200174493509225,0.028651609169442205,0.01302345871338282,0.26931567328918327,78.97934047619049
0.347615185591033,0.10903747108351437,0.02143471653778488,0.017706939748604898,0.34719165566270505,74.11529385964911
0.2884626318950812,0.10727949120065003,0.08343960426717224,0.14780729898756226,0.17178276269185377,78.80961666666666
0.21248540448720415,0.056441435566913604,0.06529499408721377,0.10292261779848952,0.22449448529411775,86.03878333333333
0.09395602506365722,0.042372325028708156,0.03316095002246725,0.044214600029956336,0.11541889483065959,86.51245833333333
0.16799555240793165,0.03916460730982456,0.02267424633726685,0.012367770729418281,0.22900448522967465,57.758181481481465
0.21148084876911186,0.049565823930260586,0.016521941310086864,0.015420478556081071,0.25015903307888054,98.96510714285714
0.41234083446499425,0.14012448270780106,0.02856040411878748,0.024990353603939044,0.39777037122169867,95.79477156862744
0.39140681713793,0.11956813996119534,0.12161203978959184,0.2054119327538484,0.31608331027180503,66.67783070175439
0.20727161821718695,0.0735150567075737,0.01327355190553414,0.008168339634174855,0.28678038379530935,63.18973
0.21763301900886453,0.07541738282485405,0.06679825335915644,0.10019738003873467,0.2437595872263283,67.03657833333332
0.38431577484853297,0.12003563571384625,0.03530459873936655,0.027234976170368477,0.38033297308424685,67.0788425925926
0.5520543898735564,0.2628830427969316,0.14458567353831236,0.3154596513563179,0.06837606837606858,72.31840833333332
0.42939415281679544,0.06377140883417753,0.0467656998117302,0.05526855432295387,0.2407010971367407,96.05771666666666
0.2190776771007472,0.06193819143162486,0.029822092170782338,0.016058049630421258,0.22656883710640807,67.52173888888889
0.31239863483228053,0.09858481509051475,0.017924511834639046,0.0115229004651251,0.31961924907456374,76.31442833333332
0.23492963588744556,0.061464148924040986,0.023219789593526597,0.012292829784808198,0.2811748195669608,96.85165
0.505319982403579,0.12632999560089475,0.04290452680785105,0.035753772339875874,0.3662872290659598,93.36116041666665
0.14940483996657436,0.03154102177072125,0.013280430219251056,0.009960322664438291,0.17686453576864536,55.406349999999996
0.3050227050923068,0.08811767035999973,0.10845251736615352,0.159289634881538,0.1777777777777778,58.60081
0.30369508293678343,0.08548454186368719,0.0922333214845046,0.14847315165798303,0.270140196693869,85.35475166666667
0.3421773083604214,0.15207880371574284,0.1026531925081264,0.1558807738086364,0.15705705705705708,74.639725
0.29325004528363174,0.08530910408251105,0.09064092308766798,0.14662502264181587,0.2457555689343769,85.47625
0.2622204987710191,0.09374722494922444,0.08016067060875713,0.13314823253657965,0.19810612828300878,79.6148875
0.6592277717255356,0.2137340041141385,0.19828335321432128,0.31416323496295057,0.26687885802469125,78.84039545454546
4.842488926884957,1.9369955707539825,1.2267638614775223,2.7117937990555756,0.13841269841269854,81.75005
0.2855420451715527,0.10240959425983956,0.08072285665187354,0.12891560689179804,0.26596067400237167,69.43848055555556
0.322973793760945,0.10391330755786926,0.10672177532970356,0.1853588729410641,0.18152173913043468,73.1304
0.1737331329121,0.06104137102317027,0.05282426338543581,0.08569269393637365,0.18871915393654537,70.94840238095239
0.5584447565434163,0.1775402405195832,0.15817221428108322,0.26146835421974984,0.21572434971098264,84.91607857142859
0.512115405219211,0.20057853371085763,0.17497276344989707,0.28166347287056603,0.13646864686468652,74.52074166666667
0.15134778384877257,0.03691409362165184,0.007382818724330369,0.006459966383789073,0.2507817385866167,58.03538148148149
1.1704182590283116,0.4959399402662337,0.3174015617703896,0.6348031235407792,0.09018228333866318,99.20165
0.15014460850293299,0.037977753915447755,0.0150144608502933,0.011481646532577229,0.2573280159521436,46.19610909090909
0.782385950671728,0.2520813922212012,0.26515227922526347,0.37905572311780616,0.3463656157099193,95.64215333333331
0.29125407667487097,0.06920888950690003,0.01441851864727084,0.02210839525914862,0.30166026806762325,46.716315
0.5664018001206711,0.17010747132336987,0.18319266142516755,0.2897434951112344,0.2912263136426003,79.89131111111111
0.37397114161739664,0.09440048235002246,0.030861696152891957,0.01633854502211927,0.37090893116021606,94.57232444444443
0.17399502088347174,0.03756710678165867,0.012851904951620072,0.008897472658813896,0.22630373502466528,80.97315
0.35427185546033807,0.12317398948124336,0.09971227719910176,0.1900398694853469,0.29003136981526656,73.35953333333332
0.6229957176169914,0.2581784054989334,0.1290892027494667,0.35920473808547254,0.16533579033579016,82.46529666666667
0.2642145054825324,0.07479601809615806,0.019427537167833263,0.013599276017483284,0.30647229822161415,82.85720694444444
1.575182680814714,0.5077035086923458,0.41657723790141193,0.8071183984339857,0.15280991735537186,100.77532083333332
0.38711281647499274,0.09890519761586353,0.029777908959614824,0.024460425216826464,0.3840326340326341,73.90909607843139
0.23554612193010271,0.06542947831391742,0.011216481996671556,0.009347068330559632,0.2758169934640524,77.20518055555556
31.0,13.0,8.0,20.0,0.06006674082313679,100.34878333333333
0.16810611458590022,0.05800844799090923,0.05090537272671626,0.07458229027402614,0.2221126760563381,87.42971944444444
0.3091117439962519,0.0940774873032071,0.03135916243440237,0.01642622794182981,0.2882327492969934,64.78042500000001
0.4020938681482019,0.11959232143986334,0.030133498315556118,0.019775108269583702,0.3904798213604923,72.74941249999998
40.0,17.0,11.0,24.0,0.04868421052631566,126.33928333333333
0.1619584256735352,0.04374739084285146,0.014892728797566453,0.006515568848935323,0.2631226053639848,70.31227916666668
0.20914959326888907,0.06645874926301149,0.052776065591215,0.0899147784146626,0.25656125976187427,67.41614666666666
0.24017504786664282,0.058420957589183385,0.017619018955468004,0.01483706859407832,0.28276038517002355,69.43692051282052
0.14688272629812874,0.05473890421048276,0.051089643929783914,0.07024826040345288,0.17233635929288105,84.92322142857142
0.12830233086616505,0.04732463023751989,0.03680804574029325,0.06204784853363719,0.21948998178506374,51.502914583333336
0.16907167560345834,0.03255417356339881,0.012601615572928573,0.013651750204005953,0.3154526632787502,68.99790208333333
0.18842656485259646,0.055830093289658204,0.01595145522561663,0.013957523322414551,0.31456609234387023,58.00044166666665
0.3265230373200548,0.14620434506868124,0.08772260704120875,0.2095595612651098,0.08074382187423534,69.07248333333332
0.17625282010988794,0.049314260548880565,0.016438086849626856,0.011871951613619395,0.25573919292008607,77.05146458333334
0.20386457625472756,0.06012595797374454,0.0112736171200771,0.014092021400096376,0.2771605327946467,57.59526805555556
0.4333120262891232,0.1165815689777879,0.03198255432134004,0.027855773118586488,0.3856269113149846,72.2467342105263
0.1875071819141422,0.058595994348169436,0.014423629378010939,0.007211814689005469,0.28149386845039026,68.40962833333334
0.2434155534808697,0.06226909507650155,0.013208595925318511,0.017925951612932266,0.30744287379034296,78.28605694444444
0.11809636347393179,0.03054216296739615,0.0030542162967396153,0.00407228839565282,0.24076354679802958,59.908005555555555
0.23462781250223277,0.07742717812573681,0.06334950937560285,0.1231796015636722,0.2585820895522388,72.7293537037037
0.2265722614007257,0.08033016540571185,0.08341978715208538,0.1143160046158207,0.26731141199226305,76.73788333333333
0.28658018438619765,0.07316940877945471,0.021950822633836416,0.013414391609566699,0.3054211600116583,68.63758472222223
0.25748274148837624,0.08732023406997107,0.08172278316804985,0.1332193314657251,0.2523379819524201,76.43752833333335
0.4642700841543922,0.18088444837184112,0.1266191138602888,0.22309081965860406,0.2046024151287309,86.50465833333334
0.4310610740685192,0.12102345612649278,0.024476654048054717,0.025836468161835536,0.33712216046600907,85.7448064102564
0.5708807616251171,0.15448781709939746,0.04465663463029458,0.03138033784831511,0.3940319633066973,84.52020350877194
0.3670789629243975,0.13051696459534132,0.11420234402092366,0.18217992974766395,0.15441077441077455,93.77244333333334
0.3029352442905791,0.09194520194123008,0.022260417312087284,0.015485507695365067,0.3194553635648931,68.48490208333332
0.24691511783285613,0.07558626056107841,0.07659407736855946,0.11690674966780128,0.25859355790508975,91.60722777777777
0.24167899087688058,0.08357123983593066,0.0847005809147946,0.12422751867503207,0.27975536008796054,68.08259242424242
0.2674713203575407,0.051217912408890766,0.026557436063869285,0.013278718031934643,0.24251187771121674,85.57316666666667
0.1939767499943627,0.05074973110317629,0.012405489825220871,0.007894402616049645,0.2813753007217321,86.69446666666667
0.4062523953200053,0.13022724867400867,0.13588930296418295,0.20808049516390514,0.2708729635558904,70.31838717948717
0.5826125534859681,0.18322444261572846,0.19557665223027196,0.28615952273692424,0.29220048561896683,77.92865416666666
0.24451735116653053,0.08548167561106353,0.07951783777773351,0.1242466215277086,0.2584645466707831,75.96942272727271
0.4253230727976863,0.1254157778762408,0.034898303409040925,0.025083155575248164,0.3694516010305484,74.60951578947368
