premium_user,listening_frequency,avr_session_len,like_rate_per_day,skip_rate_per_day,play_rate_per_day,ad_rate_per_day,rate_of_quits_of_sessions_with_ads,artist_diversity,artist_diversity_gini,avg_year_published_of_songs_played,avg_song_popularity,avg_song_explicit,avg_song_danceability,avg_song_energy,avg_song_key,avg_song_loudness,avg_song_speechiness,avg_song_acousticness,avg_song_instrumentalness,avg_song_liveness,avg_song_valence,avg_song_tempo,avg_song_time_signature,favourite_genres_count
True,0.013711723940931278,71.54350833333334,0.027423447881862555,0.025709482389246148,0.3102277541635702,0.07884241266035485,0.25,0.9552154969330262,0.27665745856353596,1953.635359116022,0.0,0.0,0.5322154696132594,0.38896552486187863,5.138121546961326,-11.682182320441994,0.08790000000000002,0.816075767900553,0.2985857192817679,0.2384767955801106,0.5886502762430939,112.14658563535902,3.7790055248618786,3
True,0.011915134702459394,68.59750384615386,0.017414427642056036,0.009165488232661072,0.23371994993285733,0.07240735703802247,0.23076923076923078,0.9308124220295052,0.34110007639419404,1954.1921568627452,0.0,0.0,0.5544352941176471,0.3825584313725491,5.43921568627451,-11.83669411764706,0.09951882352941174,0.8026261997254904,0.3496619642352943,0.2020839215686275,0.5925121568627449,111.56825098039215,3.8117647058823527,3
True,0.010188043473592276,60.86002222222222,0.009056038643193135,0.011320048303991418,0.20149685981104723,0.05094021736796138,0.1111111111111111,0.9492260933547247,0.2902141553826947,1952.4887640449438,0.0,0.0056179775280898875,0.5574966292134833,0.3629499101123595,4.98876404494382,-12.21888202247191,0.08551404494382014,0.8288444106741575,0.30324094477528085,0.19029887640449444,0.5759168539325845,114.77444382022477,3.8146067415730336,3
False,0.010148548710822838,52.38086333333333,0.016237677937316543,0.008118838968658271,0.16440648911532998,0.04871303381194962,0.4,0.9407821048146641,0.29097293011666103,1955.29012345679,0.0,0.0,0.5558765432098769,0.39770802469135796,5.253086419753086,-11.02832098765432,0.09233086419753088,0.7815661357407403,0.3352113717901234,0.20644074074074073,0.5917462962962968,114.40156790123459,3.7962962962962963,3
False,0.01932037055942777,69.99314583333334,0.03574268553494137,0.028014537311170266,0.41538796702769704,0.11882027894048079,0.15,0.9375893039895464,0.37127222982216135,1955.1116279069768,0.0,0.002325581395348837,0.5538930232558138,0.3905862790697679,5.17906976744186,-11.637827906976748,0.10778441860465124,0.7906619139534885,0.2953914800232559,0.2233844186046515,0.5835039534883723,112.96856279069762,3.8,3
False,0.008986175687915031,67.34318666666667,0.044930878439575155,0.0889631393103588,0.1779262786207176,0.06290322981540522,0.5,0.9751489764352138,0.2141826427540714,1984.5757575757575,37.04040404040404,0.030303030303030304,0.46671212121212124,0.6859909090909095,5.085858585858586,-9.189050505050497,0.054954040404040415,0.18067118257575757,0.08514906505050504,0.22644191919191925,0.513739393939394,129.04999494949493,3.9292929292929295,3
False,0.007811592605453807,73.27534,0.06405505936472122,0.07499128901235655,0.1734173558410745,0.062492740843630455,0.0,0.9851786582577355,0.15585585585585582,1983.3783783783783,35.945945945945944,0.05405405405405406,0.5048828828828827,0.6783675675675676,5.747747747747748,-9.234459459459458,0.07126756756756758,0.2080845562162162,0.07958371513513514,0.23655225225225227,0.5615999999999998,119.32575675675673,3.972972972972973,3
True,14.262928502778793,100.96103333333333,13.0,19.0,33.0,12.0,0.0,0.9863070032615321,0.08585858585858586,1984.6363636363637,41.0,0.09090909090909091,0.509060606060606,0.6996969696969697,6.242424242424242,-8.02269696969697,0.054772727272727265,0.17035493333333337,0.09688395030303029,0.2421030303030303,0.5408272727272727,124.17233333333333,3.9696969696969697,3
True,0.018141158698647238,81.50808888888888,0.03225094879759509,0.024188211598196317,0.4414348616670828,0.12698811089053066,0.3333333333333333,0.9665497694756328,0.2503304494111993,1955.0182648401826,0.0,0.0045662100456621,0.531467579908676,0.3778486757990866,5.073059360730594,-11.895328767123287,0.08905433789954338,0.7879506666666668,0.30856363182648394,0.23295068493150675,0.574449771689498,112.74162100456621,3.858447488584475,3
False,0.010518388758538241,89.64776666666668,0.03155516627561472,0.019534150551571018,0.29601751220457617,0.06761821344774584,0.2857142857142857,0.9409875766199927,0.3101602157360406,1950.248730964467,0.0,0.005076142131979695,0.5836395939086294,0.3677228426395939,5.472081218274112,-11.376862944162442,0.11004365482233501,0.8341936431472086,0.27280192715736024,0.20957106598984768,0.6191482233502534,112.33067005076134,3.817258883248731,3
False,0.01901138534134212,79.58872083333333,0.03422049361441582,0.022813662409610545,0.4705317871982175,0.13498083592352905,0.25,0.9340594938182724,0.38755588673621455,1955.4242424242425,0.0,0.0,0.5618141414141409,0.3794026666666666,5.204040404040404,-11.849696969696963,0.09937232323232331,0.7911984993737372,0.32169380620202,0.20516202020202012,0.58265797979798,111.79804848484845,3.8424242424242423,3
False,0.018016718323248474,79.12382666666667,0.12071201276576478,0.19367972197492112,0.4071778341054155,0.12611702826273932,0.3,0.9618171575062734,0.3337333133343332,1983.1725663716813,37.91814159292036,0.03761061946902655,0.47556415929203544,0.667795132743363,5.057522123893805,-9.171570796460173,0.06120553097345132,0.23104891745575237,0.11037916931415927,0.22867920353982302,0.4981674778761064,122.43641371681419,3.918141592920354,3
False,0.011129605440767448,68.13158095238096,0.020669267247139547,0.019079323612744194,0.2464412633312792,0.05723797083823259,0.14285714285714285,0.9503126916633915,0.2699330493000607,1952.9935483870968,0.0,0.0064516129032258064,0.5672580645161289,0.39179419354838696,4.870967741935484,-11.523696774193546,0.10364516129032257,0.8016191612258068,0.30943386729032246,0.23287935483870972,0.599673548387097,114.09512258064522,3.92258064516129,3
False,0.02484065810712608,90.82816944444443,0.03726098716068912,0.03450091403767511,0.6844981345074742,0.17388460674988254,0.2777777777777778,0.9240768614003854,0.4064582777925885,1952.6532258064517,0.0,0.004032258064516129,0.5582358870967741,0.3708544354838711,5.163306451612903,-12.01908870967743,0.10176088709677424,0.8026400165120976,0.30359134544354843,0.2027788306451613,0.5818657258064512,111.32031653225806,3.8266129032258065,3
False,0.010724375988381222,78.41438194444443,0.020555053977730678,0.013405469985476528,0.24844804373083165,0.07060214192350972,0.16666666666666666,0.9336194907762914,0.33629823413996074,1951.4964028776978,0.0,0.0,0.568194244604317,0.3735820143884891,5.410071942446043,-12.095438848920875,0.10179316546762592,0.8075964276978418,0.31147833895683474,0.21250719424460437,0.6056665467625898,117.03682374100718,3.8633093525179856,3
True,16.390323411053945,87.85671666666667,11.0,13.0,28.0,13.0,0.0,0.9890636186980419,0.0942857142857143,1981.3214285714287,35.07142857142857,0.0,0.442107142857143,0.6744642857142857,4.5,-9.36739285714286,0.07647142857142857,0.13923111857142859,0.1691212810714286,0.2648107142857143,0.5488928571428572,123.11717857142855,3.9285714285714284,3
False,0.011525242671774408,61.00660384615385,0.023050485343548817,0.008865571285980313,0.20745436809193935,0.06826489890204841,0.15384615384615385,0.9575730623021275,0.292705772157827,1953.6324786324785,0.0,0.004273504273504274,0.5533034188034189,0.3804156410256408,5.119658119658119,-11.869568376068372,0.09821752136752132,0.8110658619658123,0.3125101334188033,0.22103846153846163,0.5940414529914527,113.35063675213667,3.8461538461538463,3
True,0.01602513854382674,76.23047407407408,0.10861482790815902,0.1816182368300364,0.3596753317614446,0.10861482790815902,0.2222222222222222,0.9827165623806403,0.19193684074289785,1983.4851485148515,35.52970297029703,0.024752475247524754,0.4906386138613862,0.6790693069306932,5.267326732673268,-9.106188118811877,0.05395544554455445,0.19002163940594066,0.1346518384653465,0.24759108910891095,0.5326237623762378,123.74414356435653,3.900990099009901,3
False,0.014084042788894262,63.73791250000001,0.013203790114588372,0.01760505348611783,0.26495605496607333,0.08362400405905969,0.25,0.9317738473697107,0.3431176381757777,1953.717607973422,0.0,0.006644518272425249,0.5529681063122922,0.38045149501661124,5.096345514950166,-11.72354817275747,0.09499767441860468,0.7921041624584721,0.3346454268106309,0.22828604651162782,0.5661544850498335,112.88709966777408,3.79734219269103,3
False,0.012173930762933821,79.8135512820513,0.02060203667573416,0.014046843188000563,0.2931107945229451,0.07491649700266967,0.15384615384615385,0.9450964867521768,0.34101881434149806,1955.4504792332268,0.0,0.006389776357827476,0.5513610223642168,0.3727530351437697,4.856230031948882,-12.081872204472853,0.10440734824281152,0.7903970827156548,0.31129386341853055,0.20984089456869023,0.5773980830670926,112.70855271565492,3.805111821086262,3
False,0.010367818410425292,64.77383703703703,0.009215838587044703,0.012671778057186467,0.21887616644231173,0.05875097099240999,0.2222222222222222,0.9630225062841957,0.26771653543307083,1950.7157894736843,0.0,0.0,0.5502863157894738,0.3598129473684212,4.8,-12.004142105263156,0.1113515789473684,0.8399918052105267,0.3096138729473682,0.21330157894736862,0.5883557894736844,111.13713684210526,3.763157894736842,3
False,0.010999396649818673,69.68505,0.04674743576172936,0.11686858940432339,0.23648702797110144,0.07562085196750337,0.25,0.9767943603354191,0.2236942432329394,1982.5058139534883,35.21511627906977,0.029069767441860465,0.48559011627906945,0.6651366279069763,5.3313953488372094,-9.530581395348838,0.0567232558139535,0.21288839180232566,0.10775385162790697,0.22106046511627897,0.5358273255813952,122.45459883720933,3.9011627906976742,3
True,0.019813788688667924,78.91576764705883,0.02797240756047236,0.033799992468904104,0.47902747947308916,0.16200686045440243,0.35294117647058826,0.9273590936603073,0.38916573086281114,1954.5255474452554,0.0,0.0,0.5558963503649631,0.36366087591240803,5.265206812652068,-12.28983941605841,0.09128929440389298,0.8075220815815093,0.3097539769343065,0.20262895377128964,0.5878138686131384,112.7849221411192,3.851581508515815,3
False,0.005437256761799546,69.51562222222222,0.0072496756823993945,0.005437256761799546,0.10240166901389144,0.03262354057079728,0.3333333333333333,0.9630887852771766,0.23796676019857532,1955.9823008849557,0.0,0.017699115044247787,0.5501592920353982,0.3910849557522123,4.849557522123894,-11.69301769911504,0.10655044247787611,0.7606716477876106,0.32994473654867246,0.231953982300885,0.5751300884955752,115.55740707964596,3.814159292035398,3
False,0.011375005306706576,62.58780384615385,0.013125006123122972,0.00875000408208198,0.21962510246025774,0.05512502571711648,0.23076923076923078,0.9471807885987898,0.3057519920318723,1955.8645418326694,0.0,0.01195219123505976,0.5351450199203189,0.41100039840637465,5.027888446215139,-11.737382470119517,0.11004940239043826,0.7670438625498014,0.2970125255378487,0.24445458167330686,0.5698219123505974,115.40334262948214,3.8207171314741037,3
False,0.015011803377194918,76.45600833333333,0.0319000821765392,0.021579467354717694,0.36122151876375275,0.09851495966284166,0.3125,0.9392619854870776,0.3599057804940158,1952.6571428571428,0.0,0.0,0.5742607792207792,0.3870454545454544,5.0285714285714285,-11.462254545454547,0.09737324675324681,0.8153327945454549,0.29609943254545434,0.21031246753246763,0.6101259740259738,113.84620000000012,3.898701298701299,3
True,0.010348156171711228,78.56801458333332,0.020696312343422455,0.010348156171711228,0.2250723967347192,0.056914858944411756,0.25,0.9536234650521085,0.26069342377991345,1956.0114942528735,0.0,0.011494252873563218,0.5512586206896549,0.40878965517241367,5.402298850574713,-11.283258620689653,0.08939655172413787,0.7840180629885054,0.27686966040229866,0.21392126436781625,0.5968235632183907,114.8436321839081,3.781609195402299,3
True,14.230151285942869,101.19358333333334,11.0,19.0,34.0,12.0,0.0,0.9939631564853625,0.05514705882352944,1983.3529411764705,38.794117647058826,0.029411764705882353,0.44132352941176467,0.7038323529411764,5.794117647058823,-9.731352941176471,0.07565882352941179,0.18976605970588237,0.10898267911764704,0.24674411764705878,0.5130029411764704,129.71982352941177,3.9705882352941178,3
True,0.01741196314252254,90.33398461538461,0.05089650764737358,0.028127017384074873,0.419226497200735,0.09643548817397099,0.23076923076923078,0.9321061674552744,0.348757543485978,1956.0415335463258,0.0,0.009584664536741214,0.55341214057508,0.4281244728434503,4.980830670926518,-10.896230031948884,0.09240383386581476,0.752639863322684,0.34730079987220436,0.21900670926517585,0.6000623003194888,112.14333546325877,3.8722044728434506,3
False,0.012617940124061857,93.66223333333333,0.025235880248123715,0.02383388690100573,0.3168504964486644,0.10374750768673083,0.2222222222222222,0.9475324770561679,0.30811417175620104,1951.8053097345132,0.0,0.0,0.5417318584070796,0.36805969911504427,4.933628318584071,-11.902110619469038,0.10071194690265495,0.8244561199115045,0.33623290991150445,0.20804247787610602,0.5856676991150446,113.76384070796459,3.7920353982300883,3
True,0.009246573599167328,98.08298888888889,0.027739720797501984,0.015410955998612213,0.26506844317613004,0.0647260151941713,0.0,0.9306300284566916,0.30069359445124433,1950.3255813953488,0.0,0.011627906976744186,0.5607441860465113,0.3672906976744186,5.6976744186046515,-11.483941860465121,0.09204651162790696,0.8214326918604651,0.36828468313953483,0.1940337209302325,0.5701930232558139,116.8964534883721,3.755813953488372,3
True,0.009749666166331356,102.00247083333333,0.0877469954969822,0.15843207520288452,0.29736481807310633,0.10480891128806208,0.75,0.9788880596428092,0.20273224043715854,1983.6639344262296,36.959016393442624,0.02459016393442623,0.4666721311475412,0.6718516393442624,5.098360655737705,-9.518729508196722,0.0654795081967213,0.21607668081967216,0.1461101242622951,0.23326229508196714,0.5186639344262296,123.03254918032786,3.877049180327869,3
True,0.013839120186506711,82.62454166666667,0.04151736055952013,0.027678240373013422,0.3736562450356812,0.08995428121229361,0.0,0.9748269639464376,0.13848631239935583,1955.7407407407406,0.0,0.0,0.5870925925925926,0.32966481481481485,4.796296296296297,-12.803611111111108,0.09686481481481482,0.8130300685185186,0.31483666333333343,0.20262962962962966,0.6711666666666666,114.67292592592591,3.759259259259259,3
False,0.019419583992400263,81.03363684210527,0.04088333472084266,0.027596250936568794,0.47118043265771165,0.11345125385033837,0.3684210526315789,0.9260555050450707,0.39766740851339555,1951.9869848156181,0.0,0.0021691973969631237,0.5575336225596531,0.36833540130151843,5.117136659436008,-11.976462039045543,0.1054854663774404,0.8188062110629076,0.34241818939262436,0.19860976138828623,0.5872876355748372,115.5753947939262,3.843817787418655,3
False,0.007253796103375278,83.47672777777778,0.014507592206750556,0.00846276212060449,0.14507592206750555,0.04352277662025167,0.5,0.9592061663795469,0.2231481481481481,1958.25,0.0,0.0,0.5635166666666667,0.4099483333333334,5.05,-11.338866666666672,0.10274750000000002,0.764237,0.33128936575,0.20155749999999995,0.6120916666666664,115.73007500000001,3.8333333333333335,3
True,16.920603007989698,85.10335,8.0,10.0,21.0,15.0,0.0,0.9891508786354838,0.08521303258145374,1982.6190476190477,35.38095238095238,0.0,0.38014285714285717,0.7728095238095237,3.9523809523809526,-7.856190476190475,0.05662380952380953,0.13414230095238094,0.1662577952380952,0.25159047619047625,0.5239523809523808,135.46333333333334,3.857142857142857,3
True,0.010353908077022267,60.71968333333334,0.01656625292323563,0.008283126461617815,0.200865816694232,0.0579818852313247,0.2,0.9452764616257363,0.28519713543716074,1953.6340206185566,0.0,0.0,0.5492422680412374,0.36746542268041216,5.324742268041237,-12.204443298969073,0.08929329896907215,0.8099663371134024,0.3454491091752577,0.2180113402061855,0.577524226804124,116.14650515463913,3.716494845360825,3
True,0.012156683166962745,90.14433148148149,0.027014851482139435,0.020261138611604574,0.32687970293388713,0.08374603959463224,0.1111111111111111,0.9439025115974919,0.3005598507064784,1954.2479338842975,0.0,0.004132231404958678,0.5572603305785127,0.3801040661157023,5.400826446280992,-11.613392561983463,0.09500413223140496,0.8166676533057853,0.32909469892561966,0.22185371900826448,0.5934533057851237,113.49350826446279,3.78099173553719,3
False,0.017090892956037013,76.18463859649124,0.10344487841811877,0.18799982251640715,0.37240156230522753,0.12143529205605245,0.3157894736842105,0.9588147714980716,0.33078538086793463,1984.1859903381642,37.04830917874396,0.021739130434782608,0.48071980676328474,0.6918364734299516,5.444444444444445,-9.111207729468594,0.05592342995169081,0.1869150126811594,0.13402283944444437,0.2491446859903382,0.5250705314009662,125.43800724637686,3.9106280193236715,3
False,0.010685201101850885,74.0437303030303,0.01845625644865153,0.008742437265150725,0.2438168615058702,0.048569095917504024,0.18181818181818182,0.94007106671957,0.3294659201033703,1954.410358565737,0.0,0.00796812749003984,0.5441689243027891,0.3761916334661359,4.904382470119522,-11.978804780876493,0.10110557768924307,0.8042596545418331,0.3303067637051791,0.20324780876494034,0.5829661354581672,113.63775697211152,3.800796812749004,3
False,0.011564171023983442,69.11171875000001,0.023128342047966884,0.017346256535975164,0.22694685634567505,0.049147726851929634,0.125,0.9670085640886892,0.23572515641733838,1956.3694267515923,0.0,0.0,0.5586496815286625,0.384063694267516,4.968152866242038,-11.515171974522287,0.08289490445859875,0.7786201050955418,0.348524201910828,0.220056050955414,0.5729547770700638,113.9690382165605,3.828025477707006,3
True,0.006480776635817085,70.5639625,0.04374524229176533,0.08587029042457639,0.15553863925961006,0.06966834883503367,0.5,0.9874192152156634,0.12703252032520318,1983.2708333333333,38.21875,0.010416666666666666,0.4849583333333333,0.6757499999999999,4.916666666666667,-9.27465625,0.05801354166666669,0.2030133938541667,0.0835865091666667,0.2625729166666666,0.5250531250000001,124.96759374999999,3.8541666666666665,3
False,0.02351077645268492,58.99851666666666,0.03673558820732019,0.024980199980977728,0.4261328232049142,0.09992079992391091,0.25,0.9314537680062999,0.3448275862068966,1954.0655172413792,0.0,0.0,0.5584427586206899,0.36772744827586207,4.772413793103448,-12.259744827586214,0.09495931034482762,0.8009699958620699,0.3627820719655173,0.2187844827586207,0.5801648275862065,114.5615931034483,3.817241379310345,3
True,0.028423984111130268,110.06406666666666,0.23307666971126817,0.39225098073359765,0.852719523333908,0.324033418866885,0.6,0.9810625125207268,0.18347578347578342,1983.0666666666666,38.31333333333333,0.02666666666666667,0.4705200000000002,0.6441913333333332,5.5,-9.51844666666667,0.04950399999999997,0.24068212293333335,0.12842377033333335,0.2392380000000001,0.5084359999999999,123.65659333333336,3.8533333333333335,3
True,0.018024840623230048,92.63114285714286,0.027037260934845073,0.0373371698624051,0.4802332537474863,0.13003635021044535,0.14285714285714285,0.9353909817147464,0.3723442952025544,1955.975871313673,0.0,0.002680965147453083,0.5458069705093836,0.39102831099195723,5.136729222520107,-11.748528150134051,0.09529356568364616,0.7812765576407511,0.3138228245308312,0.22125495978552262,0.5883000000000003,113.22773994638062,3.804289544235925,3
False,0.01650341615799939,62.04403596491229,0.0929402909950492,0.15374235052452065,0.3083533018994623,0.10770650545220656,0.2631578947368421,0.967477882305649,0.2910105796066722,1982.256338028169,36.89577464788732,0.056338028169014086,0.4714197183098593,0.6857909859154927,5.371830985915493,-9.342521126760566,0.06267154929577463,0.22707309625352104,0.11793354538028167,0.24266760563380282,0.5218163380281688,126.57145352112684,3.907042253521127,3
False,0.012275873318806882,63.8130361111111,0.076724208242543,0.11150584931249584,0.23426458250056464,0.07979317657224473,0.08333333333333333,0.9725468614868285,0.2537571598706969,1983.401746724891,35.480349344978166,0.03056768558951965,0.47414061135371177,0.6977986899563319,4.689956331877729,-8.929288209606984,0.0579921397379913,0.20173961126637538,0.10971913650655024,0.23437074235807862,0.5350803493449783,125.86148034934503,3.8820960698689957,3
False,0.018300929397801365,87.46532166666667,0.02653634762681198,0.03202662644615239,0.48497462904173616,0.12902155225449963,0.3,0.9200904401027511,0.4261283018867925,1955.5169811320754,0.0,0.007547169811320755,0.5565083018867927,0.3894396226415096,5.2981132075471695,-11.809252830188694,0.0971683018867924,0.7869087713018882,0.3369619287735849,0.21102169811320773,0.5889824528301891,114.74458679245288,3.8245283018867924,3
False,0.008765747438901603,63.94573611111111,0.014609579064836006,0.007304789532418003,0.17969782249748287,0.035062989755606414,0.5,0.9680581306970039,0.21854012018381042,1952.5447154471544,0.0,0.0,0.5419756097560976,0.35395528455284564,5.365853658536586,-11.918894308943088,0.08199918699186991,0.8202349601626013,0.2875803886178861,0.2071455284552845,0.5605886178861791,112.64958536585362,3.7886178861788617,3
False,0.016821480173746583,79.62416770833333,0.12195573125966272,0.1934470219980857,0.3942534415721855,0.12300707377052189,0.25,0.9599158528469015,0.32826540284360206,1983.2346666666667,35.46666666666667,0.02666666666666667,0.4849759999999999,0.6731122666666668,5.1706666666666665,-9.352400000000005,0.059913599999999984,0.21398487815999995,0.12053550664,0.23483546666666677,0.5254402666666671,127.34790133333337,3.928,3
True,0.008427037990524605,83.64350740740741,0.07022531658770505,0.10112445588629526,0.20599426199060147,0.06928897903320232,0.3333333333333333,0.9685000258316813,0.2482880755608028,1982.6363636363637,36.25454545454546,0.031818181818181815,0.4930504545454546,0.6927236363636361,5.277272727272727,-8.851809090909088,0.0595586363636364,0.2103470757727273,0.1275191455909091,0.2829650000000001,0.5355904545454543,122.05005909090903,3.9318181818181817,3
True,0.009156331307879247,84.79153333333333,0.08698514742485285,0.11216505852152078,0.24035369683183025,0.09156331307879248,0.25,0.9784326713266114,0.19273809523809526,1982.2095238095237,36.01904761904762,0.02857142857142857,0.4536285714285715,0.709162857142857,5.828571428571428,-8.880342857142857,0.05974571428571428,0.2153418052380953,0.13733676333333333,0.22632476190476183,0.5171180952380952,127.14401904761911,3.914285714285714,3
True,0.019165601391226035,98.3309,0.1102022079995497,0.22998721669471242,0.5126798372152964,0.2156130156512929,0.25,0.987329786299349,0.13509865005192112,1984.8971962616822,36.598130841121495,0.028037383177570093,0.4759158878504674,0.6635046728971964,5.345794392523365,-9.269280373831773,0.05139158878504672,0.21673154336448605,0.09729806906542054,0.24762803738317746,0.504970093457944,125.29332710280379,3.8598130841121496,3
True,0.018603027091286053,88.4233375,0.07906286513796573,0.01395227031846454,0.49763097469190193,0.15812573027593146,0.5,0.949237231058754,0.2608214461387113,1952.392523364486,0.0,0.0,0.5225046728971962,0.3513102803738319,5.5233644859813085,-12.396915887850465,0.10235887850467289,0.8515808598130837,0.2976574601869159,0.19754112149532715,0.5867112149532707,111.9735140186916,3.803738317757009,3
False,0.014443096404876706,89.07000888888889,0.029849065903411857,0.02888619280975341,0.4034438262428893,0.10302742102145383,0.26666666666666666,0.9454365593731626,0.3480767442581285,1955.565632458234,0.0,0.00477326968973747,0.5383866348448687,0.40647136038186127,5.054892601431981,-11.497281622911698,0.08892076372315039,0.7907598219331743,0.3242631005489262,0.22036157517899782,0.5768410501193318,114.17666825775659,3.8663484486873507,3
False,0.01763765330269317,64.36043529411764,0.028012743480747976,0.029050252498553454,0.3672781923031401,0.09441332062029872,0.35294117647058826,0.9373914049763595,0.3386555309915664,1955.3305084745762,0.0,0.00847457627118644,0.5581892655367228,0.4012098870056498,5.401129943502825,-11.35681073446328,0.09787740112994343,0.7908285865254239,0.2987815588700566,0.21301525423728812,0.5909059322033896,115.03573728813551,3.8079096045197742,3
True,0.02888446660411123,82.31853181818181,0.23107573283288985,0.3807497870541935,0.7221116651027807,0.28096708423999106,0.2727272727272727,0.9657280905830425,0.2981818181818181,1981.88,36.32363636363636,0.02181818181818182,0.47553454545454554,0.6473410909090906,5.007272727272727,-9.511920000000005,0.06231927272727271,0.2103728624363636,0.12394770207272718,0.2289,0.5237163636363638,124.85779636363641,3.8836363636363638,3
True,0.010494548403864132,90.30164285714285,0.019489875607176244,0.01199376960441615,0.29384735530819567,0.10644470523919333,0.0,0.9455303316131202,0.3163265306122449,1951.6989795918366,0.0,0.00510204081632653,0.5576183673469389,0.3758285714285713,4.974489795918367,-11.320469387755105,0.09384999999999996,0.8361082091836737,0.33259796653061224,0.20391071428571447,0.6053581632653059,114.35887755102033,3.8622448979591835,3
True,0.09270385246550979,104.360275,0.9270385246550978,1.5759654919136663,2.920171352663558,1.1587981558188722,0.5,0.994501238206259,0.05918751681463541,1983.6507936507937,36.714285714285715,0.047619047619047616,0.4542063492063493,0.7093492063492063,6.174603174603175,-8.668920634920633,0.06085555555555556,0.16412483539682537,0.1347255090476191,0.24633650793650794,0.5054920634920637,129.00877777777782,3.9206349206349205,3
